42600 3.1470423
42700 3.1467916
42800 3.1469159
42900 3.1462937
43000 3.1467907
43100 3.1469142
43200 3.1472222
43300 3.1474365
43400 3.1477419
43500 3.1473103
43600 3.1465138
43700 3.1465446
43800 3.1467580
43900 3.1464237
44000 3.1461818
44100 3.1456689
44200 3.1457919
44300 3.1460948
44400 3.1466667
44500 3.1464270
44600 3.1456502
44700 3.1461298
44800 3.1458036
44900 3.1455679
45000 3.1465778
45100 3.1467849
45200 3.1466372
45300 3.1466667
45400 3.1459912
45500 3.1461099
45600 3.1459649
45700 3.1462582
45800 3.1467249
45900 3.1464052
46000 3.1464348
46100 3.1462907
46200 3.1460606
46300 3.1463499
46400 3.1466379
46500 3.1463226
46600 3.1453219
46700 3.1456103
46800 3.1456410
46900 3.1460128
47000 3.1460426
47100 3.1455626
47200 3.1455932
47300 3.1457928
47400 3.1459916
47500 3.1456842
47600 3.1455462
47700 3.1459119
47800 3.1461088
47900 3.1462213
48000 3.1463333
48100 3.1465281
48200 3.1466390
48300 3.1469151
48400 3.1472727
48500 3.1472990
48600 3.1470782
48700 3.1460370
48800 3.1463115
48900 3.1463395
49000 3.1465306
49100 3.1466395
49200 3.1466667
49300 3.1461258
49400 3.1466397
49500 3.1460202
49600 3.1459677
49700 3.1462374
49800 3.1459438
49900 3.1458918
50000 3.1460800
50100 3.1457884
50200 3.1457371
50300 3.1448907
50400 3.1449206
50500 3.1445545
50600 3.1443478
50700 3.1441420
50800 3.1435433
50900 3.1434185
51000 3.1436863
51100 3.1442661
51200 3.1436719
51300 3.1434698
51400 3.1431128
51500 3.1430680
51600 3.1427907
51700 3.1425145
51800 3.1421622
51900 3.1415800
52000 3.1407692
52100 3.1405758
52200 3.1409195
52300 3.1404971
52400 3.1401527
52500 3.1404952
52600 3.1408365
52700 3.1407970
52800 3.1407576
52900 3.1406427
53000 3.1402264
53100 3.1407910
53200 3.1408271
53300 3.1407129
53400 3.1406742
53500 3.1407103
53600 3.1409701
53700 3.1408566
53800 3.1411896
53900 3.1409276
54000 3.1406667
54100 3.1407024
54200 3.1407380
54300 3.1413628
54400 3.1414706
54500 3.1420917
54600 3.1421978
54700 3.1420110
54800 3.1419708
54900 3.1420036
55000 3.1420364
55100 3.1418512
55200 3.1418841
55300 3.1421338
55400 3.1423827
55500 3.1429189
55600 3.1424460
55700 3.1423339
55800 3.1420789
55900 3.1423971
56000 3.1426429
56100 3.1426738
56200 3.1427758
56300 3.1428774
56400 3.1429078
56500 3.1425133
56600 3.1426148
56700 3.1427866
56800 3.1423239
56900 3.1420035
57000 3.1416842
57100 3.1417163
57200 3.1413287
57300 3.1415009
57400 3.1413240
57500 3.1413565
57600 3.1418750
57700 3.1421144
57800 3.1420069
57900 3.1418307
58000 3.1424138
58100 3.1424441
58200 3.1421993
58300 3.1420240
58400 3.1421918
58500 3.1424274
58600 3.1427304
58700 3.1426235
58800 3.1424490
58900 3.1421392
59000 3.1424407
59100 3.1424027
59200 3.1425676
59300 3.1421922
59400 3.1420202
59500 3.1421176
59600 3.1420805
59700 3.1418425
59800 3.1418060
59900 3.1416361
60000 3.1417333
60100 3.1414975
60200 3.1415947
60300 3.1413599
60400 3.1413245
60500 3.1412893
60600 3.1411881
60700 3.1410873
60800 3.1411184
60900 3.1410837
61000 3.1405902
61100 3.1401637
61200 3.1403922
61300 3.1404894
61400 3.1404560
61500 3.1400976
61600 3.1403247
61700 3.1405511
61800 3.1405178
61900 3.1404847
62000 3.1405161
62100 3.1402899
62200 3.1401286
62300 3.1404815
62400 3.1406410
62500 3.1409920
62600 3.1411502
62700 3.1413716
62800 3.1412739
62900 3.1410493
63000 3.1410794
63100 3.1411094
63200 3.1410127
63300 3.1407267
63400 3.1409464
63500 3.1407874
63600 3.1407547
63700 3.1408477
63800 3.1408150
63900 3.1407825
64000 3.1410000
64100 3.1413417
64200 3.1415576
64300 3.1418351
64400 3.1415528
64500 3.1419535
64600 3.1417337
64700 3.1415147
64800 3.1416049
64900 3.1412635
65000 3.1414154
65100 3.1413210
65200 3.1414110
65300 3.1414395
65400 3.1417737
65500 3.1418015
65600 3.1414634
65700 3.1417960
65800 3.1417021
65900 3.1414871
66000 3.1416970
66100 3.1417247
66200 3.1418731
66300 3.1417195
66400 3.1415663
66500 3.1415940
66600 3.1413814
66700 3.1409295
66800 3.1412575
66900 3.1412855
67000 3.1408358
67100 3.1409836
67200 3.1413690
67300 3.1412184
67400 3.1413056
67500 3.1415111
67600 3.1415976
67700 3.1419202
67800 3.1417109
67900 3.1419146
68000 3.1423529
68100 3.1419090
68200 3.1419355
68300 3.1415520
68400 3.1412865
68500 3.1411971
68600 3.1412245
68700 3.1411936
68800 3.1409302
68900 3.1410740
69000 3.1409855
69100 3.1411867
69200 3.1413873
69300 3.1417605
69400 3.1419020
69500 3.1418129
69600 3.1416667
69700 3.1419799
69800 3.1420057
69900 3.1418026
70000 3.1418286
70100 3.1420257
70200 3.1418803
70300 3.1419061
70400 3.1419886
70500 3.1415603
70600 3.1415864
70700 3.1416124
70800 3.1414124
70900 3.1412694
71000 3.1414648
71100 3.1411533
71200 3.1411236
71300 3.1410379
71400 3.1410644
71500 3.1412587
71600 3.1410056
71700 3.1407531
71800 3.1412256
71900 3.1409736
72000 3.1408889
72100 3.1412483
72200 3.1413850
72300 3.1416874
72400 3.1419337
72500 3.1419586
72600 3.1417631
72700 3.1415131
72800 3.1418132
72900 3.1411797
73000 3.1412055
73100 3.1411765
73200 3.1413115
73300 3.1415007
73400 3.1416349
73500 3.1417687
73600 3.1415217
73700 3.1412754
73800 3.1415718
73900 3.1415426
74000 3.1421081
74100 3.1416464
74200 3.1417251
74300 3.1414266
74400 3.1411828
74500 3.1414765
74600 3.1415550
74700 3.1414190
74800 3.1414439
74900 3.1410948
75000 3.1407467
75100 3.1408788
75200 3.1409574
75300 3.1413015
75400 3.1413263
75500 3.1410861
75600 3.1410582
75700 3.1416116
75800 3.1418997
75900 3.1419236
76000 3.1419474
76100 3.1419185
76200 3.1423097
76300 3.1419135
76400 3.1419895
76500 3.1418039
76600 3.1414621
76700 3.1414863
76800 3.1415104
76900 3.1414304
77000 3.1412987
77100 3.1413748
77200 3.1411399
77300 3.1414230
77400 3.1413437
77500 3.1408516
77600 3.1411340
77700 3.1413127
77800 3.1413882
77900 3.1414121
78000 3.1412308
78100 3.1414597
78200 3.1415345
78300 3.1417114
78400 3.1418367
78500 3.1421656
78600 3.1416285
78700 3.1416010
78800 3.1418274
78900 3.1420025
79000 3.1416709
79100 3.1415929
79200 3.1413636
79300 3.1414376
79400 3.1414106
79500 3.1411321
79600 3.1413065
79700 3.1415809
79800 3.1413534
79900 3.1412766
80000 3.1415500
80100 3.1416230
80200 3.1415960
80300 3.1415193
80400 3.1412935
80500 3.1409193
80600 3.1409926
80700 3.1409665
80800 3.1410891
80900 3.1412114
81000 3.1409877
81100 3.1412084
81200 3.1411823
81300 3.1410086
81400 3.1408354
81500 3.1411043
81600 3.1410784
81700 3.1411016
81800 3.1410758
81900 3.1410501
82000 3.1412195
82100 3.1409988
82200 3.1408759
82300 3.1411908
82400 3.1409223
82500 3.1409455
82600 3.1409685
82700 3.1405079
82800 3.1406280
82900 3.1406514
83000 3.1405783
83100 3.1403610
83200 3.1400962
83300 3.1399280
83400 3.1398082
83500 3.1397844
83600 3.1397608
83700 3.1396894
83800 3.1400477
83900 3.1400238
84000 3.1402381
84100 3.1406421
84200 3.1406651
84300 3.1406406
84400 3.1402844
84500 3.1402130
84600 3.1406619
84700 3.1408264
84800 3.1406604
84900 3.1407303
85000 3.1408000
85100 3.1410576
85200 3.1412207
85300 3.1411489
85400 3.1409836
85500 3.1404444
85600 3.1400935
85700 3.1396499
85800 3.1393473
85900 3.1393714
86000 3.1390233
86100 3.1389547
86200 3.1388863
86300 3.1385863
86400 3.1386574
86500 3.1388671
86600 3.1390762
86700 3.1394233
86800 3.1395853
86900 3.1398849
87000 3.1400460
87100 3.1399770
87200 3.1400917
87300 3.1399771
87400 3.1398627
87500 3.1400686
87600 3.1400913
87700 3.1397491
87800 3.1395900
87900 3.1396587
88000 3.1397273
88100 3.1393871
88200 3.1394104
88300 3.1395696
88400 3.1400000
88500 3.1402938
88600 3.1402709
88700 3.1403833
88800 3.1404955
88900 3.1405174
89000 3.1402697
89100 3.1404265
89200 3.1405381
89300 3.1405151
89400 3.1406264
89500 3.1403352
89600 3.1402679
89700 3.1405574
89800 3.1403118
89900 3.1402892
90000 3.1403111
90100 3.1401998
90200 3.1401774
90300 3.1401993
90400 3.1401327
90500 3.1402873
90600 3.1400883
90700 3.1401985
90800 3.1401322
90900 3.1404180
91000 3.1406154
91100 3.1409440
91200 3.1406579
91300 3.1403724
91400 3.1402626
91500 3.1403279
91600 3.1403057
91700 3.1399782
91800 3.1400000
91900 3.1402394
92000 3.1400000
92100 3.1402389
92200 3.1400000
92300 3.1399350
92400 3.1397835
92500 3.1396757
92600 3.1397408
92700 3.1395469
92800 3.1398276
92900 3.1397632
93000 3.1396129
93100 3.1395918
93200 3.1396567
93300 3.1398928
93400 3.1402141
93500 3.1403636
93600 3.1405556
93700 3.1405763
93800 3.1403838
93900 3.1405325
94000 3.1407234
94100 3.1406164
94200 3.1404246
94300 3.1403181
94400 3.1403390
94500 3.1400635
94600 3.1401268
94700 3.1400211
94800 3.1400844
94900 3.1401897
95000 3.1399158
95100 3.1398528
95200 3.1398319
95300 3.1396852
95400 3.1397065
95500 3.1398953
95600 3.1396653
95700 3.1395193
95800 3.1396242
95900 3.1397706
96000 3.1398750
96100 3.1401041
96200 3.1400416
96300 3.1401038
96400 3.1397510
96500 3.1398549
96600 3.1397930
96700 3.1396898
96800 3.1398347
96900 3.1399381
97000 3.1400000
97100 3.1402678
97200 3.1404938
97300 3.1406783
97400 3.1407803
97500 3.1410051
97600 3.1409426
97700 3.1409621
97800 3.1411452
97900 3.1413279
98000 3.1413878
98100 3.1414067
98200 3.1415886
98300 3.1415259
98400 3.1416260
98500 3.1417259
98600 3.1417850
98700 3.1415603
98800 3.1414980
98900 3.1417189
99000 3.1416162
99100 3.1415943
99200 3.1414919
99300 3.1414703
99400 3.1414487
99500 3.1415075
99600 3.1413655
99700 3.1415848
99800 3.1414429
99900 3.1414214
100000 3.1415200
100100 3.1413786
100200 3.1413972
100300 3.1413759
100400 3.1413546
100500 3.1413731
100600 3.1413917
100700 3.1414896
100800 3.1416270
100900 3.1420416
101000 3.1423762
101100 3.1422750
101200 3.1424506
101300 3.1423100
101400 3.1425641
101500 3.1423842
101600 3.1422441
101700 3.1424582
101800 3.1422790
101900 3.1423356
102000 3.1422353
102100 3.1420176
102200 3.1417613
102300 3.1416618
102400 3.1415625
102500 3.1415415
102600 3.1417544
102700 3.1419669
102800 3.1419455
102900 3.1420797
103000 3.1420583
103100 3.1420757
103200 3.1418992
103300 3.1421104
103400 3.1420890
103500 3.1423382
103600 3.1423552
103700 3.1421794
103800 3.1422736
103900 3.1422522
104000 3.1423846
104100 3.1423247
104200 3.1423800
104300 3.1422435
104400 3.1421456
104500 3.1419330
104600 3.1421033
104700 3.1421968
104800 3.1422519
104900 3.1421926
105000 3.1424000
105100 3.1423026
105200 3.1423574
105300 3.1423742
105400 3.1421632
105500 3.1422559
105600 3.1423485
105700 3.1423273
105800 3.1424575
105900 3.1424363
106000 3.1424906
106100 3.1425448
106200 3.1427872
106300 3.1429539
106400 3.1429699
106500 3.1430986
106600 3.1430019
106700 3.1430178
106800 3.1432210
106900 3.1432367
107000 3.1429533
107100 3.1427824
107200 3.1429104
107300 3.1428891
107400 3.1429423
107500 3.1427349
107600 3.1426766
107700 3.1426927
107800 3.1427458
107900 3.1425394
108000 3.1423333
108100 3.1423497
108200 3.1422551
108300 3.1423823
108400 3.1422509
108500 3.1423410
108600 3.1424309
108700 3.1424471
108800 3.1426103
108900 3.1428834
109000 3.1430092
109100 3.1429148
109200 3.1427473
109300 3.1426898
109400 3.1426691
109500 3.1426484
109600 3.1425547
109700 3.1424248
109800 3.1423679
109900 3.1423840
110000 3.1423636
110100 3.1421980
110200 3.1420327
110300 3.1420127
110400 3.1417754
110500 3.1414661
110600 3.1414828
110700 3.1414273
110800 3.1410830
110900 3.1409558
111000 3.1412252
111100 3.1415302
111200 3.1418705
111300 3.1415993
111400 3.1414363
111500 3.1413812
111600 3.1413620
111700 3.1415219
111800 3.1416816
111900 3.1419124
112000 3.1419286
112100 3.1419804
112200 3.1421747
112300 3.1419056
112400 3.1419573
112500 3.1418667
112600 3.1418117
112700 3.1417924
112800 3.1414539
112900 3.1412932
113000 3.1413451
113100 3.1414324
113200 3.1414488
113300 3.1414298
113400 3.1415168
113500 3.1416388
113600 3.1415493
113700 3.1413896
113800 3.1415817
113900 3.1414223
114000 3.1415088
114100 3.1414198
114200 3.1415061
114300 3.1413473
114400 3.1411189
114500 3.1409607
114600 3.1408028
114700 3.1409241
114800 3.1409408
114900 3.1406789
115000 3.1405565
115100 3.1403649
115200 3.1404861
115300 3.1404683
115400 3.1402426
115500 3.1399827
115600 3.1397578
115700 3.1395678
115800 3.1394473
115900 3.1395341
116000 3.1396897
116100 3.1397761
116200 3.1398623
116300 3.1396733
116400 3.1396907
116500 3.1398798
116600 3.1396913
116700 3.1397772
116800 3.1397945
116900 3.1398802
117000 3.1397607
117100 3.1396072
117200 3.1396587
117300 3.1395396
117400 3.1395911
117500 3.1396426
117600 3.1398299
117700 3.1398471
117800 3.1400340
117900 3.1401187
118000 3.1401017
118100 3.1402202
118200 3.1402707
118300 3.1403888
118400 3.1404392
118500 3.1403882
118600 3.1405734
118700 3.1407919
118800 3.1408418
118900 3.1409588
119000 3.1411429
119100 3.1412594
119200 3.1415101
119300 3.1417603
119400 3.1417420
119500 3.1418912
119600 3.1417057
119700 3.1414202
119800 3.1414357
119900 3.1414512
120000 3.1416333
120100 3.1417485
120200 3.1418968
120300 3.1422111
120400 3.1422591
120500 3.1425062
120600 3.1425207
120700 3.1426015
120800 3.1424503
120900 3.1423656
121000 3.1423471
121100 3.1425268
121200 3.1426733
121300 3.1427535
121400 3.1428666
121500 3.1430782
121600 3.1433553
121700 3.1435004
121800 3.1434154
121900 3.1433306
122000 3.1435082
122100 3.1437183
122200 3.1434697
122300 3.1435159
122400 3.1433333
122500 3.1435429
122600 3.1435889
122700 3.1437327
122800 3.1437459
122900 3.1437917
123000 3.1436748
123100 3.1436881
123200 3.1436039
123300 3.1436172
123400 3.1438250
123500 3.1440000
123600 3.1441100
123700 3.1441229
123800 3.1441034
123900 3.1442131
124000 3.1441935
124100 3.1442707
124200 3.1440580
124300 3.1441030
124400 3.1440514
124500 3.1439679
124600 3.1439165
124700 3.1440257
124800 3.1441026
124900 3.1441473
125000 3.1441280
125100 3.1442686
125200 3.1440575
125300 3.1440702
125400 3.1439234
125500 3.1439681
125600 3.1440127
125700 3.1439618
125800 3.1439428
125900 3.1441461
126000 3.1441270
126100 3.1441713
126200 3.1440887
126300 3.1441964
126400 3.1441456
126500 3.1442213
126600 3.1438863
126700 3.1436780
126800 3.1437224
126900 3.1436091
127000 3.1435906
127100 3.1435090
127200 3.1435849
127300 3.1433464
127400 3.1430455
127500 3.1429020
127600 3.1427586
127700 3.1428974
127800 3.1429734
127900 3.1428303
128000 3.1429062
128100 3.1427010
128200 3.1427145
128300 3.1427280
128400 3.1423676
128500 3.1423191
128600 3.1423017
128700 3.1422222
128800 3.1425155
128900 3.1425291
129000 3.1426357
129100 3.1426491
129200 3.1427554
129300 3.1428616
129400 3.1428748
129500 3.1426718
129600 3.1425309
129700 3.1422668
129800 3.1422804
129900 3.1423249
130000 3.1423385
130100 3.1422905
130200 3.1422120
130300 3.1420414
130400 3.1421472
130500 3.1417931
130600 3.1418377
130700 3.1418516
130800 3.1416820
130900 3.1417265
131000 3.1418015
131100 3.1416018
131200 3.1415244
131300 3.1413861
131400 3.1412177
131500 3.1411103
131600 3.1410638
131700 3.1411390
131800 3.1410015
131900 3.1411069
132000 3.1412121
132100 3.1411658
132200 3.1414523
132300 3.1412547
132400 3.1412991
132500 3.1411925
132600 3.1409653
132700 3.1408591
132800 3.1409036
132900 3.1409180
133000 3.1408120
133100 3.1408565
133200 3.1410210
133300 3.1410053
133400 3.1412594
133500 3.1412434
133600 3.1411078
133700 3.1410322
133800 3.1410762
133900 3.1410904
134000 3.1411343
134100 3.1410291
134200 3.1408346
134300 3.1407297
134400 3.1407143
134500 3.1406691
134600 3.1406835
134700 3.1406978
134800 3.1408012
134900 3.1406672
135000 3.1408000
135100 3.1404885
135200 3.1405621
135300 3.1407539
135400 3.1406795
135500 3.1406937
135600 3.1407670
135700 3.1409285
135800 3.1408837
135900 3.1410155
136000 3.1409706
136100 3.1411021
136200 3.1411747
136300 3.1411592
136400 3.1411144
136500 3.1412747
136600 3.1412592
136700 3.1413899
136800 3.1412865
136900 3.1413587
137000 3.1413431
137100 3.1415026
137200 3.1413994
137300 3.1414712
137400 3.1412809
137500 3.1412655
137600 3.1411628
137700 3.1411474
137800 3.1412482
137900 3.1411748
138000 3.1413623
138100 3.1413179
138200 3.1412156
138300 3.1410268
138400 3.1411850
138500 3.1411408
138600 3.1411833
138700 3.1411391
138800 3.1408934
138900 3.1410799
139000 3.1411799
139100 3.1411071
139200 3.1413506
139300 3.1413927
139400 3.1414347
139500 3.1414767
139600 3.1415759
139700 3.1411883
139800 3.1412589
139900 3.1413581
140000 3.1412000
140100 3.1414704
140200 3.1412553
140300 3.1410691
140400 3.1411681
140500 3.1412100
140600 3.1411664
140700 3.1410945
140800 3.1408523
140900 3.1409794
141000 3.1407943
141100 3.1409213
141200 3.1409348
141300 3.1408068
141400 3.1410467
141500 3.1410318
141600 3.1411582
141700 3.1409457
141800 3.1409873
141900 3.1410289
142000 3.1409014
142100 3.1407741
142200 3.1408439
142300 3.1409979
142400 3.1412640
142500 3.1413333
142600 3.1413464
142700 3.1414716
142800 3.1415686
142900 3.1413296
143000 3.1412867
143100 3.1412998
143200 3.1412291
143300 3.1411584
143400 3.1412552
143500 3.1411847
143600 3.1414485
143700 3.1412665
143800 3.1412517
143900 3.1412092
144000 3.1411389
144100 3.1409577
144200 3.1407767
144300 3.1410118
144400 3.1410803
144500 3.1410657
144600 3.1411342
144700 3.1413407
144800 3.1413812
144900 3.1412560
145000 3.1413517
145100 3.1413646
145200 3.1414325
145300 3.1414728
145400 3.1414856
145500 3.1413333
145600 3.1414835
145700 3.1415237
145800 3.1415912
145900 3.1417683
146000 3.1416438
146100 3.1414374
146200 3.1413406
146300 3.1412714
146400 3.1412295
146500 3.1411604
146600 3.1412551
146700 3.1412679
146800 3.1411444
146900 3.1411572
147000 3.1412517
147100 3.1412101
147200 3.1413315
147300 3.1413170
147400 3.1414383
147500 3.1415864
147600 3.1417073
147700 3.1415301
147800 3.1415426
147900 3.1414740
148000 3.1411892
148100 3.1410398
148200 3.1409987
148300 3.1409845
148400 3.1410512
148500 3.1410909
148600 3.1412651
148700 3.1413584
148800 3.1412097
148900 3.1411954
149000 3.1412349
149100 3.1414085
149200 3.1413941
149300 3.1415405
149400 3.1416867
149500 3.1416990
149600 3.1416578
149700 3.1416433
149800 3.1414152
149900 3.1413742
150000 3.1415200
150100 3.1416656
150200 3.1415979
150300 3.1417964
150400 3.1418085
150500 3.1418206
150600 3.1418327
150700 3.1418447
150800 3.1419098
150900 3.1419218
151000 3.1418543
151100 3.1418398
151200 3.1417989
151300 3.1418110
151400 3.1418758
151500 3.1419406
151600 3.1419261
151700 3.1419380
151800 3.1418972
151900 3.1420408
152000 3.1418947
152100 3.1418014
152200 3.1417871
152300 3.1417991
152400 3.1418898
152500 3.1419541
152600 3.1419921
152700 3.1419515
152800 3.1420942
152900 3.1421583
153000 3.1419085
153100 3.1419726
153200 3.1420104
153300 3.1421526
153400 3.1421904
153500 3.1422541
153600 3.1422396
153700 3.1421210
153800 3.1421326
153900 3.1423002
154000 3.1422857
154100 3.1422972
154200 3.1422568
154300 3.1422424
154400 3.1421244
154500 3.1421359
154600 3.1418629
154700 3.1419005
154800 3.1418346
154900 3.1417689
155000 3.1419613
155100 3.1418698
155200 3.1418041
155300 3.1417643
155400 3.1415444
155500 3.1417106
155600 3.1417995
